2019-05-27 17:00:00,30.01
2019-05-27 17:15:00,29.92
2019-05-27 17:30:00,31.02
2019-05-27 17:45:00,30.55
2019-05-27 18:00:00,30.63
2019-05-27 18:15:00,28.80
2019-05-27 18:30:00,27.90
2019-05-27 18:45:00,26.25
2019-05-27 19:00:00,25.48
2019-05-27 19:15:00,24.47
2019-05-27 19:30:00,26.21
2019-05-27 19:45:00,30.55
2019-05-27 20:00:00,25.88
2019-05-27 20:15:00,28.22
2019-05-27 20:30:00,23.26
2019-05-27 20:45:00,31.79
2019-05-27 21:00:00,22.17
2019-05-27 21:15:00,34.59
2019-05-27 21:30:00,34.65
2019-05-27 21:45:00,37.96
2019-05-27 22:00:00,41.68
2019-05-27 22:15:00,38.48
2019-05-27 22:30:00,37.06
2019-05-27 22:45:00,35.35
2019-05-27 23:00:00,35.40
2019-05-27 23:15:00,33.22
2019-05-27 23:30:00,34.72
2019-05-27 23:45:00,33.64
2019-05-28 00:00:00,33.97
2019-05-28 00:15:00,33.71
2019-05-28 00:30:00,33.79
2019-05-28 00:45:00,33.40
2019-05-28 01:00:00,33.35
2019-05-28 01:15:00,32.62
2019-05-28 01:30:00,32.72
2019-05-28 01:45:00,32.72
2019-05-28 02:00:00,32.82
2019-05-28 02:15:00,32.77
2019-05-28 02:30:00,32.69
2019-05-28 02:45:00,32.60
2019-05-28 03:00:00,32.89
2019-05-28 03:15:00,31.76
2019-05-28 03:30:00,32.99
2019-05-28 03:45:00,31.35
2019-05-28 04:00:00,29.89
2019-05-28 04:15:00,27.36
2019-05-28 04:30:00,25.65
2019-05-28 04:45:00,27.18
2019-05-28 05:00:00,27.99
2019-05-28 05:15:00,25.24
2019-05-28 05:30:00,22.26
2019-05-28 05:45:00,18.21
2019-05-28 06:00:00,13.28
2019-05-28 06:15:00,11.13
2019-05-28 06:30:00,14.28
2019-05-28 06:45:00,13.29
2019-05-28 07:00:00,17.97
2019-05-28 07:15:00,14.75
2019-05-28 07:30:00,18.41
2019-05-28 07:45:00,18.72
2019-05-28 08:00:00,20.40
2019-05-28 08:15:00,18.48
2019-05-28 08:30:00,23.15
2019-05-28 08:45:00,19.24
2019-05-28 09:00:00,22.50
2019-05-28 09:15:00,19.07
2019-05-28 09:30:00,15.68
2019-05-28 09:45:00,12.54
